idx	uid	img_path	fig_num	caption
74	PMC2194084	/imgs/512/213/2194084/PMC2194084_20020691f1c.png	fig1	IL-12 regulates activation-induced T cell migration to the intestine. Naive CD4+ KJ1.26+ T cells were transferred to BALB/c mice given control mAb (C mAb) or antiIL-12 mAb. After 24 h, the mice were challenged with i.p. PBS/CFA or OVA323339/CFA. The mice were killed and analyzed on 3 or 7 d after Ag challenge. (A) Cells from spleen, MLN, LP, and PP were isolated 7 d after Ag challenge and stained with KJ126.1PE, antiCD4 mAb-FITC, and antiThy-1 APC (for gating). Numbers shown in top right quadrants indicate the percentages of CD4+ KJ126.1+ cells out of total CD4+ T cells in each compartment. (B) Yields (mean  SEM) of the transferred CD4+ KJ1.26+ cells recovered in SP, MLN, PP, and LP from each indicated group (n = 3/group) at 7 d are shown. (C) Comparison of percentage changes by antiIL-12 mAb of CD4+ KJ126.1+ cell yield (mean  SEM) relative to Ag-challenged, control mAb-treated controls at 7 d. (D) 47 and functional <b>PSGL-1</b> expression on DO11.10 cells. Cells were isolated from MLN of adoptive transferred mice 3 d after Ag challenge and stained with anti-47 and P-selectinIg (Materials and Methods). Cells were gated on the basis of CD4 and KJ126.1 staining. (E) P-SelectinIg binding (darker line) on SP, PP, and LP 7 d after Ag challenge, showing that functional <b>PSGL-1</b>+ CD4+ KJ126.1+ cells were preferentially recruited to the intestine. Levels of staining for the chimeric control are shown as dotted lines (identical to results of P-selectinIg in the presence of EDTA). Indicated is the percentage of functional <b>PSGL-1</b>+ cells above background. Data are representative of three independent experiments with similar results. *, P &lt; 0.04.
75	PMC2194084	/imgs/512/213/2194084/PMC2194084_20020691f1d.png	fig1	IL-12 regulates activation-induced T cell migration to the intestine. Naive CD4+ KJ1.26+ T cells were transferred to BALB/c mice given control mAb (C mAb) or antiIL-12 mAb. After 24 h, the mice were challenged with i.p. PBS/CFA or OVA323339/CFA. The mice were killed and analyzed on 3 or 7 d after Ag challenge. (A) Cells from spleen, MLN, LP, and PP were isolated 7 d after Ag challenge and stained with KJ126.1PE, antiCD4 mAb-FITC, and antiThy-1 APC (for gating). Numbers shown in top right quadrants indicate the percentages of CD4+ KJ126.1+ cells out of total CD4+ T cells in each compartment. (B) Yields (mean  SEM) of the transferred CD4+ KJ1.26+ cells recovered in SP, MLN, PP, and LP from each indicated group (n = 3/group) at 7 d are shown. (C) Comparison of percentage changes by antiIL-12 mAb of CD4+ KJ126.1+ cell yield (mean  SEM) relative to Ag-challenged, control mAb-treated controls at 7 d. (D) 47 and functional <b>PSGL-1</b> expression on DO11.10 cells. Cells were isolated from MLN of adoptive transferred mice 3 d after Ag challenge and stained with anti-47 and P-selectinIg (Materials and Methods). Cells were gated on the basis of CD4 and KJ126.1 staining. (E) P-SelectinIg binding (darker line) on SP, PP, and LP 7 d after Ag challenge, showing that functional <b>PSGL-1</b>+ CD4+ KJ126.1+ cells were preferentially recruited to the intestine. Levels of staining for the chimeric control are shown as dotted lines (identical to results of P-selectinIg in the presence of EDTA). Indicated is the percentage of functional <b>PSGL-1</b>+ cells above background. Data are representative of three independent experiments with similar results. *, P &lt; 0.04.
76	PMC2194084	/imgs/512/213/2194084/PMC2194084_20020691f1e.png	fig1	IL-12 regulates activation-induced T cell migration to the intestine. Naive CD4+ KJ1.26+ T cells were transferred to BALB/c mice given control mAb (C mAb) or antiIL-12 mAb. After 24 h, the mice were challenged with i.p. PBS/CFA or OVA323339/CFA. The mice were killed and analyzed on 3 or 7 d after Ag challenge. (A) Cells from spleen, MLN, LP, and PP were isolated 7 d after Ag challenge and stained with KJ126.1PE, antiCD4 mAb-FITC, and antiThy-1 APC (for gating). Numbers shown in top right quadrants indicate the percentages of CD4+ KJ126.1+ cells out of total CD4+ T cells in each compartment. (B) Yields (mean  SEM) of the transferred CD4+ KJ1.26+ cells recovered in SP, MLN, PP, and LP from each indicated group (n = 3/group) at 7 d are shown. (C) Comparison of percentage changes by antiIL-12 mAb of CD4+ KJ126.1+ cell yield (mean  SEM) relative to Ag-challenged, control mAb-treated controls at 7 d. (D) 47 and functional <b>PSGL-1</b> expression on DO11.10 cells. Cells were isolated from MLN of adoptive transferred mice 3 d after Ag challenge and stained with anti-47 and P-selectinIg (Materials and Methods). Cells were gated on the basis of CD4 and KJ126.1 staining. (E) P-SelectinIg binding (darker line) on SP, PP, and LP 7 d after Ag challenge, showing that functional <b>PSGL-1</b>+ CD4+ KJ126.1+ cells were preferentially recruited to the intestine. Levels of staining for the chimeric control are shown as dotted lines (identical to results of P-selectinIg in the presence of EDTA). Indicated is the percentage of functional <b>PSGL-1</b>+ cells above background. Data are representative of three independent experiments with similar results. *, P &lt; 0.04.
77	PMC2973824	/imgs/512/8/2973824/PMC2973824_ppat.1001174.g001.png	ppat-1001174-g001	<b>PSGL-1</b> O-glycosylation at T57 is not necessary for binding to EV71-1095.(A) Schematic structure of the O-glycosylation of <b>PSGL-1</b> and the T57A mutant. FUT7 is involved in the synthesis of sialyl Lewis x. (B) 293T cells were transfected with the indicated expression plasmids. Transfectants were incubated with P-selectin-Fc or EV71-1095 in the presence (Ca2+) or absence (EDTA) of 2 mM CaCl2 followed by the P-selectin-Fc or EV71 binding assay using flow cytometry. The percentage of cells bound to P-selectin-Fc or EV71-1095 is indicated in the upper right quadrant. The data are representative of three independent experiments.
78	PMC2973824	/imgs/512/8/2973824/PMC2973824_ppat.1001174.g002.png	ppat-1001174-g002	Effect of sialidase treatment on <b>PSGL-1</b> binding to EV71-1095.(A) Sialyl Lewis x expression on the cell surface, as measured with flow cytometry. The percentage of cells expressing sialyl Lewis x is indicated. (B) The cells were examined with the P-selectin-Fc binding assay using flow cytometry. The percentage of cells bound to P-selectin-Fc is indicated in the upper right quadrant. (C) The cells were examined with the EV71 binding assay using flow cytometry. The percentage of cells bound to EV71-1095 is indicated in the upper right quadrant. As a negative control, 293T/<b>PSGL-1</b> cells were incubated in the medium without sialidase. The data are representative of three independent experiments.
79	PMC3581448	/imgs/512/117/3581448/PMC3581448_pone.0057202.g004.png	pone-0057202-g004	Binding curves of L-selectin-Ig interacting with (s)<b>PSGL-1</b>.Adhesion frequency vs. contact duration plots of RBCs coated with L-selectin-Ig at site density of 140 m2 (A) or 112 m2 (B) interacting with RBCs coated with matched densities of sPSGL-1 (square) or <b>PSGL-1</b> (triangle).
80	PMC3102115	/imgs/512/380/3102115/PMC3102115_pone.0020406.g004.png	pone-0020406-g004	Binding of fluid-phase P-selectin and <b>Psgl-1</b> expression.Binding of P-selectin/IgM to peripheral blood leukocytes from (A) WTB6 mice or (B) Tpst DKOB6 mice. Shaded histograms represent binding of CD45/IgM. Binding of the anti-<b>Psgl-1</b> mAb 2PH1 to peripheral blood leukocytes from (C) WTB6 mice or (D) Tpst DKOB6 mice. Shaded histograms represent binding of isotype control mAb. Panels A &amp; C are same samples analyzed on the same day and are representative of 3 WTB6 mice. Panels B &amp; D are also same samples analyzed on the same day and are representative of 7 Tpst DKOB6 mice. All analyses were gated on the neutrophil and monocyte population based on forward and orthogonal light scattering properties and on donor origin (CD45.2+).
81	PMC2671458	/imgs/512/397/2671458/PMC2671458_pone.0005403.g006.png	pone-0005403-g006	Coordinated redistribution and capping of flotillin-2 and <b>PSGL-1</b> during polarization of human neutrophils.(A) Cells were either incubated in Gey's medium for 30 min at 37C (ctrl) or were stimulated with 1 nM fNLPNTL (HP) for 40 s, 2 or 5 min. (B) Cells were preincubated for 20 min with 10 M ML-7 (ML) followed by stimulation with 1 nM fNLPNTL (HP) for 10 min. (A,B) Incubation was stopped by fixation with 10% TCA and fixed cells were double-labeled (A,B) for flotillin-2 (flot2; rabbit Ab) and <b>PSGL-1</b> (murine Ab) or (B) for flotillin-2 (murine Ab) and P-ERM (PERM; rabbit Ab). Bar, 10 m.
82	PMC2973824	/imgs/512/8/2973824/PMC2973824_ppat.1001174.g005.png	ppat-1001174-g005	Effect of sodium chlorate on EV71-1095 replication in Jurkat T cells.(A) <b>PSGL-1</b> expression on the Jurkat T cell surface, as measured by flow cytometry. As a negative control, Jurkat T cells maintained in the absence of sodium chlorate were stained with an isotype control antibody. (B) EV71-1095 growth kinetics in Jurkat T cells in the presence of sodium chlorate. Viral titers were determined at 0 h, 1 day, 2 days, 3 days, and 4 days after EV71-1095 inoculation in Jurkat T cells. As a control for inhibition of EV71 replication, EV71-1095 growth kinetics in Jurkat T cells in the presence of anti-<b>PSGL-1</b> (KPL1) and control antibodies are shown. (C) EV71-02363 (EV71-non-PB) growth kinetics in Jurkat T cells in the presence of sodium chlorate. Viral titers are indicated as the mean  S.D. of triplicate analyses. Asterisks indicate P&lt;0.01 compared to those of the controls.
83	PMC3392102	/imgs/512/43/3392102/PMC3392102_bsr316i004.png	F4	Using flow cytometric analysis, <b>PSGL-1</b> expression on HL-60 cells does not significantly change during time-course treatment with 1.25% DMSOPE-conjugated anti-<b>PSGL-1</b> antibody was used to stain <b>PSGL-1</b> surface expression from HL-60 cells that were NT or treated with 1.25% DMSO for 24, 48, 72 and 96h. All conditions showed very similar profiles for <b>PSGL-1</b> surface expression. Populations of NT cells that were unstained or cells that were pre-incubated with unconjugated anti-<b>PSGL-1</b> antibody were indistinguishable.
84	PMC2118267	/imgs/512/185/2118267/PMC2118267_jem2030907f08.png	fig8	Homing of CD4+ T cells to the terminal ileum is impaired in <b>PSGL-1</b>deficient mice. Chromium 51labeled L-selectin+ CD4 T cells were injected into <b>PSGL-1</b>sufficient (+/+) and deficient (/) TNFARE mice as per Materials and methods. Radioactivity was determined in the aforementioned organs 72 h after cell transfer. Error bars show the mean  SEM from three mice/experimental group. *, P &lt; 0.05.
85	PMC3868547	/imgs/512/100/3868547/PMC3868547_pone.0082683.g005.png	pone-0082683-g005	Blockade of <b>PSGL-1</b> prevents thrombocytopenia and neutrophil transalveolar migration in F508del mice.A. Analysis of <b>PSGL-1</b>+ leukocytes in blood and BAL cells by flow cytometry. Cells were isolated from wild-type and F508del mice after LPS challenge at 24 h and then stained with PE anti-<b>PSGL-1</b> antibody. BC. Blockade of <b>PSGL-1</b> reversed thrombocytopenia induced by LPS in F508del mice (B), but did not affect plasma TXB2 levels (C). D. Blockade of <b>PSGL-1</b> reduced BAL neutrophils in F508del mice, but did not affect BAL protein levels (E). N=5 in each group. Data were analyzed by t-test and presented in mean  SD. P values are listed on each panel.
86	PMC2174952	/imgs/512/329/2174952/PMC2174952_1471-2148-7-166-7.png	F7	Stability of rolling velocities of CHO-<b>PSGL-1</b> transfectants or mammalian neutrophils on human L-selectin. Frame-by-frame rolling velocities of (A) CHO-<b>PSGL-1</b> transfectants or (B) human, bovine, pig, rat or equine neutrophils on human L-selectin. The velocity of tracked cells was determined by measuring cell displacements within successive video frames (0.1 ms) in the flow direction under a shear stress of 1.0 dyne/cm2. Cells were tracked for 4 to 6 s. Data are representative of 410 experiments.
87	PMC2192031	/imgs/512/165/2192031/PMC2192031_JCB0101069.f3ab.png	F3	HECA-452reactive CD44 functions as an E-selectin ligand. (A) KG1a membrane protein (10 g) was resolved on a reducing 6% SDS-PAGE gel, blotted onto PVDF membrane, stained with HECA-452, and HECA-452 immunoblots blots were rendered transparent with 10% glycerol. CHO-E cells (2  106/ml) were then perfused over these blots at a defined shear stress of 3.8 dynes/cm2. Several HECA-452stained bands from KG1a membrane proteinsupported, E-selectindependent CHO-E cell rolling. (B) KG1a membrane proteins (10 g) were treated with N-glycosidase F, separated on a reducing 6% SDS-PAGE gel, and immunostained with HECA-452. (C) Immunoprecipitated <b>PSGL-1</b> was resolved on a reducing 6% SDS-PAGE gel and Western blotted with either HECA-452 (left) or anti<b>PSGL-1</b> antibody 4H10 (right). (lane 1) 10 g of total KG1a membrane protein; (lane 2) immunoprecipitated <b>PSGL-1</b> from 100 g of KG1a membrane protein; (lane 3) 100 g of total KG1a membrane protein, and (lane 4) immunoprecipitated <b>PSGL-1</b>, from 100 g of KG1a membrane protein. Note that HECA-452stained bands at 140 and 220 kD correspond to <b>PSGL-1</b>. (D) Isotype control or Hermes-1 immunoprecipitated CD44 from KG1a membrane protein (50 g) was resolved on a reducing 9% SDS-PAGE gel and immunoblotted with HECA-452. Immunoprecipitated CD44 from KG1a membrane proteins (50 g) treated with N-glycosidase F was also immunoblotted with HECA-452. Though CHO-E cell rolling frequencies are presented as the mean  SD of E-selectinmediated cell rolling at 3.8 dynes/cm2 measured on the 100-kD isoform of CD44, no CHO-E rolling was observed along the entire length of the N-glycosidase Ftreated lane.
88	PMC2192031	/imgs/512/165/2192031/PMC2192031_JCB0101069.f3cd.png	F3	HECA-452reactive CD44 functions as an E-selectin ligand. (A) KG1a membrane protein (10 g) was resolved on a reducing 6% SDS-PAGE gel, blotted onto PVDF membrane, stained with HECA-452, and HECA-452 immunoblots blots were rendered transparent with 10% glycerol. CHO-E cells (2  106/ml) were then perfused over these blots at a defined shear stress of 3.8 dynes/cm2. Several HECA-452stained bands from KG1a membrane proteinsupported, E-selectindependent CHO-E cell rolling. (B) KG1a membrane proteins (10 g) were treated with N-glycosidase F, separated on a reducing 6% SDS-PAGE gel, and immunostained with HECA-452. (C) Immunoprecipitated <b>PSGL-1</b> was resolved on a reducing 6% SDS-PAGE gel and Western blotted with either HECA-452 (left) or anti<b>PSGL-1</b> antibody 4H10 (right). (lane 1) 10 g of total KG1a membrane protein; (lane 2) immunoprecipitated <b>PSGL-1</b> from 100 g of KG1a membrane protein; (lane 3) 100 g of total KG1a membrane protein, and (lane 4) immunoprecipitated <b>PSGL-1</b>, from 100 g of KG1a membrane protein. Note that HECA-452stained bands at 140 and 220 kD correspond to <b>PSGL-1</b>. (D) Isotype control or Hermes-1 immunoprecipitated CD44 from KG1a membrane protein (50 g) was resolved on a reducing 9% SDS-PAGE gel and immunoblotted with HECA-452. Immunoprecipitated CD44 from KG1a membrane proteins (50 g) treated with N-glycosidase F was also immunoblotted with HECA-452. Though CHO-E cell rolling frequencies are presented as the mean  SD of E-selectinmediated cell rolling at 3.8 dynes/cm2 measured on the 100-kD isoform of CD44, no CHO-E rolling was observed along the entire length of the N-glycosidase Ftreated lane.
